timestamp,mint,ticker,peakPct,peakAtSec,exitPct,holdSec,exitReason
2026-03-15T22:48:35.719Z,AHsFpvC1uHXvUGCM,SHARESLOP,31.2,4.2,-4.1,24,STALE_FLAT
2026-03-15T22:48:37.729Z,5kL3sqcT1FryD8NB,MLP,-2.0,3.7,-15.6,10,SL -12.1% [stale]
2026-03-15T22:48:37.733Z,AkFDs6BRcjMXSyBE,arc,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:48:44.090Z,As1mkQ1GPZBRigyi,I LOVE IT,-2.0,2.2,-7.6,4,T5BAIL -3.7% @4s (peak -2.0%)
2026-03-15T22:48:48.246Z,FDDUMfbXbgJQdjkq,Degen,-2.0,0.0,-5.9,2,GRADUATED 94SOL
2026-03-15T22:48:49.074Z,HRgHMstyiCJWuUXC,PuP,-2.0,5.9,-22.4,6,T5BAIL -19.1% @6s (peak -2.0%)
2026-03-15T22:48:49.771Z,CMN54qseqB2FV5oX,MOGA,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:49:01.560Z,5ZQoRf2GpthKWPrZ,John,-1.7,5.0,-5.7,5,T5BAIL -1.7% @5s (peak -1.7%)
2026-03-15T22:49:01.816Z,GLaWiuDtwb8aYYGf,TEST,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:49:08.086Z,Bo3RwxMuaDBFZ29X,JANET,-1.9,1.2,-7.3,4,T5BAIL -3.4% @4s (peak -1.9%)
2026-03-15T22:49:09.830Z,CsRicxXZzE2yuit7,XDoge ,-1.9,1.5,-6.8,19,STALE_FLAT
2026-03-15T22:49:31.890Z,BLNDXvE8PKuTQi1z,gs,21.9,19.5,-4.1,26,STALE_FLAT
2026-03-15T22:49:33.890Z,HgBgfSS6fura5rC7,TEST,-2.0,0.0,-6.6,18,STALE_FLAT
2026-03-15T22:49:35.907Z,7s8Edby4nbDesLnb,MLP,7.1,2.8,-31.3,17,GAP -28.4% (peak 7.1%) [stale]
2026-03-15T22:49:41.926Z,G6VGK5VScDgSpx88,PAUL,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:49:49.861Z,8WPynQvhiDGhpVq6,CACAROLE,-2.0,5.7,-14.0,6,T5BAIL -10.4% @6s (peak -2.0%)
2026-03-15T22:49:55.730Z,8wT6REomXYdUaknX,MoonNigga,354.9,236.5,327.7,238,GRADUATED 81SOL
2026-03-15T22:49:55.955Z,GkyA6Y2cVHkqRnmY,xAgents,-2.0,3.0,-27.9,19,SL -24.9% [stale]
2026-03-15T22:49:57.966Z,ET5dXYcf5fh31Fof,BELONANA,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:49:59.972Z,7PVrirXDy12gErYR,BRONY,20.7,5.7,-27.3,22,TRAIL -37% (peak 20.7%) [stale]
2026-03-15T22:50:07.053Z,6g1DJdBXzLoiqoy4,BOOM,0.8,3.9,-4.4,5,T5BAIL -0.4% @5s (peak 0.8%)
2026-03-15T22:50:07.138Z,H4SuZbMxD1a8J73k,zero,31.3,1.9,26.1,2,GRADUATED 81SOL
2026-03-15T22:50:07.997Z,GCchC9Vq9SKpeuqg,Antizionist,25.9,2.2,-41.2,31,TRAIL -51% (peak 25.9%) [stale]
2026-03-15T22:50:13.983Z,7CFMCzUpur2EeUdh,NPC,-1.9,0.0,-11.5,5,T5BAIL -7.8% @5s (peak -1.9%)
2026-03-15T22:50:16.093Z,EfU5ASDqKGYpuSzk,n16,-0.0,0.4,-15.4,5,T5BAIL -11.9% @5s (peak -0.0%)
2026-03-15T22:50:17.648Z,Dh8hzJ2zwdhGGkp2,MLP,-2.0,5.5,-24.6,5,T5BAIL -21.4% @5s (peak -2.0%)
2026-03-15T22:50:20.038Z,sHzoUxpNKFijWWyn,PONNY,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:50:20.342Z,ETkq3mwdY47tbSYS,NPC,-0.7,0.1,-4.7,4,T5BAIL -0.7% @4s (peak -0.7%)
2026-03-15T22:50:26.063Z,4npd3qXSozn1s2vq,NPC,-2.0,2.5,-15.3,9,SL -11.7% [stale]
2026-03-15T22:50:28.062Z,9dJ2SxHw9ZheEZqD,SAKANA,17.7,2.1,-5.8,37,STALE_FLAT
2026-03-15T22:50:28.063Z,ARMY9LvxPysWHzpd,xAgents,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:50:28.987Z,9NtXidx8VnkJ4cta,Lana,-1.6,0.2,-16.2,7,T5BAIL -12.7% @7s (peak -1.6%)
2026-03-15T22:50:32.081Z,8arC1Ggi1EPZ6GAz,xAgents,-2.0,0.0,-33.3,7,SL -30.5% [stale]
2026-03-15T22:50:32.962Z,GKm3NW931fpxPmFU,BRONY,-1.9,0.1,-17.8,4,T5BAIL -14.4% @4s (peak -1.9%)
2026-03-15T22:50:50.146Z,BmoTzS1jwPPiJmW6,BAGHOLDOOR,13.5,19.9,-4.4,118,STALE_FLAT
2026-03-15T22:50:50.930Z,7zSos2CAwctvt8vw,TUCKED,-2.0,7.7,-10.5,8,T5BAIL -6.7% @8s (peak -2.0%)
2026-03-15T22:50:53.270Z,7easiw4GvycqfZbc,Lana,-1.5,0.1,-18.1,4,T5BAIL -14.6% @4s (peak -1.5%)
2026-03-15T22:50:54.157Z,EC9bMV65nrTD6Txy,DRUGS,-2.0,1.0,-14.6,14,STALE_FEED
2026-03-15T22:50:56.162Z,2RndDLPY3ftfnoKe,MLP,67.4,5.0,-26.5,28,TRAIL -54% (peak 67.4%) [stale]
2026-03-15T22:51:06.197Z,5aLDufRm9rnnp3f9,FAKE,15.6,0.0,-34.4,16,TRAIL -41% (peak 15.6%) [stale]
2026-03-15T22:51:06.202Z,4KRPMGwhVHhnzaoY,XAGENT,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:51:10.208Z,BePkgyFVM6uRDTin,NO FEES,-2.0,0.9,-14.6,14,STALE_FEED
2026-03-15T22:51:15.779Z,2himSkUw7Pj2kKT1,MLP,-1.6,0.0,-8.9,4,T5BAIL -5.1% @4s (peak -1.6%)
2026-03-15T22:51:15.845Z,v5po1BmwKXRCLL3c,MLP,333.7,7.9,312.7,8,GRADUATED 82SOL
2026-03-15T22:51:17.121Z,FraGEUXDFwwqAVF3,CEO Agent,3.9,0.0,-17.8,6,T5BAIL -14.3% @6s (peak 3.9%)
2026-03-15T22:51:18.236Z,FFTQFvE65KdbDuVF,NO FEES,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:51:24.256Z,HsFkXHQWSWsCoqaM,DroneOscars,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:51:32.290Z,88dZiXAv5KAL5jfX,WOJAK,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:51:37.792Z,9CsAboSpGbQT7zNY,MLP,-2.0,1.2,-30.4,5,T5BAIL -27.4% @5s (peak -2.0%)
2026-03-15T22:51:40.709Z,2krYMK232foqM4tK,Trenchies,-2.0,5.2,-6.0,5,T5BAIL -2.0% @5s (peak -2.0%)
2026-03-15T22:51:42.693Z,CjMPvHtLQYNXLf5M,MLP,271.2,15.9,256.4,16,GRADUATED 80SOL
2026-03-15T22:51:42.961Z,9b7fpS73X53CWRbc,MoonNigga,0.7,1.9,-11.8,5,T5BAIL -8.1% @5s (peak 0.7%)
2026-03-15T22:51:44.331Z,F441fE5ngeKtWVXS,NPC,154.3,3.8,46.7,130,TRAIL -40% (peak 154.3%) [stale]
2026-03-15T22:51:57.873Z,FRZVmJQk6wzq1SSJ,DI,-2.0,5.7,-5.9,6,T5BAIL -2.0% @6s (peak -2.0%)
2026-03-15T22:52:02.394Z,5AEzDeNEptySvt6u,MLP,7.4,1.5,-37.7,39,GAP -35.1% (peak 7.4%) [stale]
2026-03-15T22:52:08.419Z,D1Lkzrs6k9JXxq4j,MYLITTLEPONY,-2.0,1.6,-7.8,13,STALE_FEED
2026-03-15T22:52:08.424Z,ELspUpL1uesbrjTh,BUY1TO1,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:52:16.442Z,8kckEJwg7T4Nhuv1,Follow up,7.0,0.1,-18.3,13,GAP -14.9% (peak 7.0%) [stale]
2026-03-15T22:52:18.450Z,3V8h2TABERgXTH8b,MLP,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:52:20.454Z,52oUczbjpHuqpqgQ,TCT,18.4,121.0,-28.7,1226,TIMEOUT -25.7%
2026-03-15T22:52:28.477Z,EL9KR9JA5er7ghyE,十筆斎,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:52:28.478Z,Hbwcmqj8vHE9Eggd,USELESS ,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:52:32.494Z,F441fE5ngeKtWVXS,NPC,-2.0,0.0,-5.9,12,STALE_FEED
2026-03-15T22:52:36.118Z,3eV7cQNGgUAaPE1w,CHECKADMIN,-2.0,4.8,-11.9,5,T5BAIL -8.2% @5s (peak -2.0%)
2026-03-15T22:52:36.429Z,2W7Sqtp48BMJwnuS,AgentWif,-2.0,6.3,-6.0,6,T5BAIL -2.0% @6s (peak -2.0%)
2026-03-15T22:52:48.545Z,5FrwxkPvfwrdsNJE,DRIP,45.7,12.5,-18.2,45,TRAIL -41% (peak 45.7%) [stale]
2026-03-15T22:52:48.545Z,5szZZu2TZe8k378P,MLP,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:52:52.563Z,HVE8hSPmFSY14wQs,MLP,77.9,5.5,-24.8,27,TRAIL -56% (peak 77.9%) [stale]
2026-03-15T22:52:54.564Z,GxqNNakFYA7Xc8Av,CHECKADMIN,0.9,0.6,-3.2,14,STALE_FEED
2026-03-15T22:52:58.625Z,2SebfdprRQkNWiho,UWH,-0.2,4.0,-4.3,4,T5BAIL -0.2% @4s (peak -0.2%)
2026-03-15T22:53:03.237Z,BrEqZhVPvCzDmRgv,IVI,-1.2,5.3,-5.2,5,T5BAIL -1.2% @5s (peak -1.2%)
2026-03-15T22:53:04.445Z,CjPFvYDm4aaeWySH,mole,-0.6,1.0,-15.3,5,T5BAIL -11.7% @5s (peak -0.6%)
2026-03-15T22:53:06.601Z,CDAHWeWDrsKH8Yv1,UNDER,9.5,3.7,-40.0,17,BE -37.5% (peak 9.5%) [stale]
2026-03-15T22:53:06.602Z,C9981E59ar7pLM5z,Smol,-2.0,1.1,-24.1,9,SL -20.9% [stale]
2026-03-15T22:53:08.602Z,NgzVutxyMxmNL9sF,Brony,87.3,3.9,-7.7,19,STALE_FLAT
2026-03-15T22:53:08.603Z,3WHDxsNqVeEmrkjv,MOLE,-2.0,3.2,-30.2,9,SL -27.3% [stale]
2026-03-15T22:53:08.604Z,C84ZPBcQq2puwsP9,痣,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:53:10.611Z,D8a56agAoXu2toVc,Feetcoin,16.9,8.4,-15.4,26,TRAIL -25% (peak 16.9%) [stale]
2026-03-15T22:53:10.613Z,6mi7TQVjDPVC4pj5,MLP,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:53:12.625Z,GseCcTKCk5mjUGnT,MLP,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:53:14.629Z,3vPT7eCCPVKcjZdA,MLP,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:53:18.635Z,2UWup9ynNZo4kRzX,USELESS,45.5,2.9,-4.5,20,STALE_FLAT
2026-03-15T22:53:19.868Z,Gpgp4BTn9ji173i3,MOLE,-2.0,1.3,-47.9,8,T5BAIL -45.6% @8s (peak -2.0%)
2026-03-15T22:53:20.592Z,9UMqJNvnt3zdK9xj,MOLE,4.0,0.2,-19.8,5,T5BAIL -16.4% @5s (peak 4.0%)
2026-03-15T22:53:20.667Z,8JZwvCWd2HfGD8Kb,THEMOLE,0.1,0.2,-10.5,6,T5BAIL -6.7% @6s (peak 0.1%)
2026-03-15T22:53:22.638Z,CaT6VpuwDnNvGUq4,DOE174,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:53:28.024Z,Eti8JC8iLKdbHSyL,Trenchnald,-2.0,4.4,-23.9,4,T5BAIL -20.7% @4s (peak -2.0%)
2026-03-15T22:53:30.660Z,6ybBL1XtbZRRhM8N,MOLE,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:53:38.134Z,AdS3v9KiwiiWYUuM,Degen,-2.0,0.0,-5.9,1,GRADUATED 94SOL
2026-03-15T22:53:40.091Z,3YEMDeueb8ejqV7N,TURTLE,-2.0,1.4,-11.0,5,T5BAIL -7.3% @5s (peak -2.0%)
2026-03-15T22:53:43.913Z,6tyQaGf8FPSxTiGb,Simulation,-2.0,0.1,-14.2,7,T5BAIL -10.5% @7s (peak -2.0%)
2026-03-15T22:53:44.295Z,ESqSgcJixnPPjmcZ,minaj,-1.4,0.0,-29.9,4,T5BAIL -26.9% @4s (peak -1.4%)
2026-03-15T22:53:52.732Z,9tJZJNwMuHh68Cjt,MLP,-2.0,0.0,-34.6,7,SL -31.9% [stale]
2026-03-15T22:53:57.480Z,7dUxMbmRjPLbWYXM,Spood,-2.0,0.0,-26.1,5,T5BAIL -22.9% @5s (peak -2.0%)
2026-03-15T22:54:00.747Z,9JF2CQi5tz8BtJsa,NETAINYAHU,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:54:04.762Z,4RKfEKd6H7TDDKGf,alonxbt,7.6,8.1,-10.4,84,BE -6.7% (peak 7.6%) [stale]
2026-03-15T22:54:05.163Z,481CBd6SbXkKYPdv,Tucker,-0.7,4.4,-4.7,4,T5BAIL -0.7% @4s (peak -0.7%)
2026-03-15T22:54:08.768Z,Wj6nHrMn1F26JxKh,Spood,65.2,3.6,-48.9,25,TRAIL -68% (peak 65.2%) [stale]
2026-03-15T22:54:10.776Z,CYmcwBMPVCVmVnFo,TRUMP,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:54:22.812Z,ELP1UCBgK54xRcvv,Proto,53.1,5.1,-36.1,15,TRAIL -57% (peak 53.1%) [stale]
2026-03-15T22:54:30.836Z,7UHegqDC6ZypJXn3,baka carol,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:54:36.856Z,6hAURQapSq8DNr1g,KeyA,66.4,3.9,-14.0,52,TRAIL -46% (peak 66.4%) [stale]
2026-03-15T22:54:36.861Z,45yrzJEyUatSeeky,Fix a Cat,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:54:44.883Z,HLXq9sLRUXHyGfv1,URSULA,22.7,1.4,-56.4,26,TRAIL -63% (peak 22.7%) [stale]
2026-03-15T22:54:50.478Z,FyvfuhZ3krYAFCQv,ROME,-2.0,5.4,-12.3,5,T5BAIL -8.6% @5s (peak -2.0%)
2026-03-15T22:54:52.959Z,DxGogHL11RKB6jN9,Agentshield,-0.6,0.0,-37.2,6,T5BAIL -34.5% @6s (peak -0.6%)
2026-03-15T22:55:04.940Z,CxQiUCPgMchp6Jnr,AGENTSHIELD,22.4,1.6,-30.7,20,TRAIL -41% (peak 22.4%) [stale]
2026-03-15T22:55:10.296Z,5yQrtVmBUo7WJcKs,SHIELD,-1.3,0.1,-16.5,5,T5BAIL -13.0% @5s (peak -1.3%)
2026-03-15T22:55:10.954Z,GZQppAPZZjCvP4sq,ETEST,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:55:16.970Z,FKPWScNSX5JKUNp5,FROG,26.9,12.5,-4.6,28,STALE_FLAT
2026-03-15T22:55:23.591Z,DV7tRrehCaCkiBVR,AGENTPEPE,-2.0,5.2,-14.2,5,T5BAIL -10.5% @5s (peak -2.0%)
2026-03-15T22:55:26.985Z,436sfWsG2rQPoZia,FUN,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:55:32.763Z,CKoZLB79PA3m2JW1,X,-2.0,4.0,-23.9,4,T5BAIL -20.7% @4s (peak -2.0%)
2026-03-15T22:55:33.004Z,2PkRrStikxYQiHDr,NB.1.8.1,-2.0,1.8,-26.2,23,SL -23.1% [stale]
2026-03-15T22:55:33.008Z,8tt5YqTkyLtpSd7u,AGENT,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:55:34.701Z,4Dih1yNfG8xRV9st,clidoro ,-2.0,0.1,-20.9,5,T5BAIL -17.5% @5s (peak -2.0%)
2026-03-15T22:55:37.294Z,AMpmmttbBPH6RwL9,X,-2.0,1.0,-29.4,4,T5BAIL -26.4% @4s (peak -2.0%)
2026-03-15T22:55:41.021Z,3ushyWKXhXfHWUh8,Brony,37.1,0.6,-41.1,18,TRAIL -55% (peak 37.1%) [stale]
2026-03-15T22:55:45.036Z,79LBD7y3ZDo3Dtir,COVID 2.0,11.6,3.0,-44.5,31,BE -42.2% (peak 11.6%) [stale]
2026-03-15T22:55:45.041Z,FjFuxEkMjDhfzY11,AGENT,15.4,1.4,-12.5,13,TRAIL -21% (peak 15.4%) [stale]
2026-03-15T22:55:53.400Z,H7MfLoJEbJ5ZSkro,ROME,-2.0,0.4,-12.5,6,T5BAIL -8.8% @6s (peak -2.0%)
2026-03-15T22:55:56.139Z,Fz7unpYSrCSxHV9k,X,-2.0,1.0,-17.7,5,T5BAIL -14.2% @5s (peak -2.0%)
2026-03-15T22:55:57.576Z,35xC8ZZwJ7vnJiE5,Brony,-2.0,0.9,-42.1,5,T5BAIL -39.7% @5s (peak -2.0%)
2026-03-15T22:56:03.087Z,E83Sy3NzX8sxjrRL,AGENT,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:56:09.098Z,8H4XQGA7NL8oa4ZC,BITS,24.8,1.2,-7.5,21,STALE_FLAT
2026-03-15T22:56:11.104Z,J3uLCUywzzzxzWg5,AGENT,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:56:13.113Z,9cy6DmTWn43f9Z6L,New Kirk,49.7,2.1,-22.9,13,TRAIL -46% (peak 49.7%) [stale]
2026-03-15T22:56:27.446Z,8yy8MmqkSK1nuVhf,MERT,0.7,1.4,-32.9,5,T5BAIL -30.0% @5s (peak 0.7%)
2026-03-15T22:56:31.152Z,4VM5VdcixTs4KhYv,Dindim,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:56:39.172Z,DU9q9i8BxcMrJCam,AGENT,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:56:41.172Z,DB9vXkUvyArDJ7GD,AGENT,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:56:47.691Z,8GvnKGYjkb7HVb2H,NIG500,-2.0,2.0,-27.5,5,T5BAIL -24.5% @5s (peak -2.0%)
2026-03-15T22:56:49.193Z,3qfznZf1ZnQLCGsQ,AGENTICA,-0.7,0.5,-14.3,9,SL -10.7% [stale]
2026-03-15T22:56:49.197Z,AFb7SBtZZj2oG67B,Bobby,-2.0,0.0,-31.5,8,SL -28.6% [stale]
2026-03-15T22:56:51.835Z,E9x2VPNMjs7rNZqL,MoonNigga,-0.7,4.7,-4.7,5,T5BAIL -0.7% @5s (peak -0.7%)
2026-03-15T22:56:53.206Z,BevE3NCkwJ3VCRjj,AGENT,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:56:53.209Z,9u3s8Ckp2D2G7MXo,AGENT,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:56:57.228Z,7TF5pki6F7thCtvp,Dindim,-0.0,2.1,-5.6,19,STALE_FLAT
2026-03-15T22:56:59.212Z,E3RgLY7skSkM2ssm,MERT,-1.7,3.5,-5.9,8,T5BAIL -2.0% @8s (peak -1.7%)
2026-03-15T22:57:04.826Z,DmWEXyVm9PxiB3tf,MERT,0.1,0.0,-29.2,7,T5BAIL -26.2% @7s (peak 0.1%)
2026-03-15T22:57:05.248Z,2ZtCgatbede1z9L4,NGX,71.7,10.1,-48.6,36,TRAIL -69% (peak 71.7%) [stale]
2026-03-15T22:57:11.267Z,3zgNuF8dHGvW1ETR,MLP,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:57:15.288Z,BdiknpKMrJEnPm7V,TITO,111.8,5.1,50.7,68,TRAIL -26% (peak 111.8%) [stale]
2026-03-15T22:57:17.297Z,6dCr5nqRKXhCzP8c,MLP,157.7,56.3,67.6,138,TRAIL -32% (peak 157.7%) [stale]
2026-03-15T22:57:17.302Z,3tNPc4TxmbGi4abZ,NGX,-2.0,0.3,-5.9,14,STALE_FEED
2026-03-15T22:57:22.492Z,45jrFFLxfc4sxsFv,teen,2.9,0.8,-12.4,4,T5BAIL -8.7% @4s (peak 2.9%)
2026-03-15T22:57:41.173Z,BdiknpKMrJEnPm7V,TITO,-1.9,0.6,-9.9,5,T5BAIL -6.1% @5s (peak -1.9%)
2026-03-15T22:57:50.270Z,B6cL2nxajMVQWKQS,UGOR,-1.1,0.3,-7.0,6,T5BAIL -3.0% @6s (peak -1.1%)
2026-03-15T22:57:53.396Z,7wEoHHzkKjgkSqb2,NGX,11.3,3.6,-53.9,15,BE -51.9% (peak 11.3%) [stale]
2026-03-15T22:58:00.646Z,2K7RiUkBcC6iThRD,GLADIA,-2.0,2.1,-25.3,7,T5BAIL -22.2% @7s (peak -2.0%)
2026-03-15T22:58:03.421Z,HY7GCks2A9w9XPB9,HORMUZ,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:58:03.422Z,HMcCVs5jZCf8Diz3,MoonCoon,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:58:09.440Z,HuiixDozmx9aznxy,AGENT,156.7,98.9,-28.7,198,TIMEOUT -25.6%
2026-03-15T22:58:13.444Z,DE83t5w5Q3CFtVRL,Uğur ,6.8,2.6,-21.4,20,GAP -18.1% (peak 6.8%) [stale]
2026-03-15T22:58:22.687Z,HypUDRQ4jRNMWnGu,Duvces,-1.0,6.6,-5.0,7,T5BAIL -1.0% @7s (peak -1.0%)
2026-03-15T22:58:31.514Z,5pL12aPdB4jPvBba,Degen,-2.0,0.0,-5.9,0,GRADUATED 94SOL
2026-03-15T22:58:31.580Z,EP817Riczfnj9Pwt,BORG,-2.0,0.0,-17.8,5,T5BAIL -14.4% @5s (peak -2.0%)
2026-03-15T22:58:41.361Z,HxNKRWNjCKfDwJFY,🦍,-2.0,5.8,-17.1,6,T5BAIL -13.6% @6s (peak -2.0%)
2026-03-15T22:58:41.534Z,HWGTcA1uYm1cddZi,Lizard,56.3,327.5,16.2,581,TRAIL -23% (peak 56.3%) [stale]
2026-03-15T22:58:43.536Z,8RHmuv7ciUGMmmCG,DiCaprio,14.2,14.4,-36.0,32,BE -33.2% (peak 14.2%) [stale]
2026-03-15T22:58:47.546Z,GLYfjUBLRLZv1hvw,BORG,-2.0,0.0,-33.8,7,SL -31.0% [stale]
2026-03-15T22:58:48.555Z,5GcYwCBCngvW2goM,IXI,1.1,5.2,-5.9,7,T5BAIL -2.0% @7s (peak 1.1%)
2026-03-15T22:58:53.561Z,GiXsgiY8U6BHvMpv,BugBug,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:58:59.578Z,AZnKpJtL3CF8U1ap,MoonNigga,5.4,5.6,-7.0,17,BE -3.1% (peak 5.4%) [stale]
2026-03-15T22:59:11.608Z,3G2WdGuhAcGRDTth,DiCrabrio,9.1,0.0,-30.9,22,BE -28.0% (peak 9.1%) [stale]
2026-03-15T22:59:15.613Z,62miZGzAGTzK1JBH,CRYPTO,16.4,4.2,-41.1,18,TRAIL -47% (peak 16.4%) [stale]
2026-03-15T22:59:15.617Z,23eVjpxaaFVpnqtF,Bull,21.5,5.3,-54.7,15,TRAIL -61% (peak 21.5%) [stale]
2026-03-15T22:59:16.281Z,D26zygoKqGANcgMx,Bull,334.6,57.2,314.8,58,GRADUATED 80SOL
2026-03-15T22:59:19.002Z,jzMffaGEzmoozLbz,CHAD,-1.2,1.9,-19.8,4,T5BAIL -16.4% @4s (peak -1.2%)
2026-03-15T22:59:20.789Z,5wSZHd9FkJB5cGkK,SpongeBob,-1.8,2.4,-5.8,5,T5BAIL -1.8% @5s (peak -1.8%)
2026-03-15T22:59:26.361Z,7UpPn9wPZAS8AwBW,GOBII,-0.5,0.1,-13.9,4,T5BAIL -10.3% @4s (peak -0.5%)
2026-03-15T22:59:27.644Z,BT8cL8GyRa6LW5iY,BORG,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:59:37.673Z,B76J1iBbXVC5g9BG,CIA,47.8,29.9,-40.5,54,TRAIL -58% (peak 47.8%) [stale]
2026-03-15T22:59:37.677Z,5mBy5QvJzVuM46C6,DONER,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:59:37.680Z,mGtWcHS5zfrRhAP5,CHAD,-2.0,0.1,-33.3,7,SL -30.5% [stale]
2026-03-15T22:59:39.677Z,8ZSs6QRVtDEphC6o,CHAD,-2.0,1.5,-28.8,16,SL -25.8% [stale]
2026-03-15T22:59:39.682Z,CotGQizZE41rU8uy,Obsdn,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:59:43.679Z,GD2CKLE7qEmkHvqv,clanker,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:59:43.680Z,EKbELafqTDDgRYDY,MoonCoon,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:59:45.687Z,CpLSvcGiJjDDPpBm,CEO,23.7,12.9,2.6,40,TRAIL -14% (peak 23.7%) [stale]
2026-03-15T22:59:47.685Z,HE84ZJQE8oLd29hb,CHAD,-2.0,2.3,-36.2,9,SL -33.4% [stale]
2026-03-15T22:59:49.696Z,2p6FPJVVqRVwanZy,xyz,31.0,7.7,-27.3,20,TRAIL -42% (peak 31.0%) [stale]
2026-03-15T22:59:53.084Z,B7wpwzGwNmDp35aw,IFU,-2.0,5.8,-6.0,6,T5BAIL -2.0% @6s (peak -2.0%)
2026-03-15T22:59:55.707Z,4Kiiaf1f5LobZTcx,CHAD,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:59:59.721Z,5epBRyEJpyXjrY5B,FST3,-1.8,0.0,-6.1,19,STALE_FLAT
2026-03-15T22:59:59.724Z,8grLR7QfJyGDuVYP,CHAD,9.2,1.0,-33.3,13,BE -30.5% (peak 9.2%) [stale]
2026-03-15T23:00:01.725Z,5FMjX93P7vf5Aeer,Muscleman856,74.8,28.9,27.0,38,TRAIL -24% (peak 74.8%) [stale]
2026-03-15T23:00:03.731Z,44jMxW4eLiHQmvYU,DiCaprio,29.6,0.4,-6.0,19,STALE_FLAT
2026-03-15T23:00:07.418Z,PTzox5rV3MfMBarY,TRUMPHOUSE,-1.7,4.9,-5.6,5,T5BAIL -1.7% @5s (peak -1.7%)
2026-03-15T23:00:07.742Z,HivmgLBq6nqtsVjv,Clidoro,7.6,0.0,-7.3,28,STALE_FLAT
2026-03-15T23:00:07.744Z,3mnVERjbJaDpvKih,CRYPTO,13.3,9.3,-12.1,16,BE -8.4% (peak 13.3%) [stale]
2026-03-15T23:00:14.416Z,5FMjX93P7vf5Aeer,Muscleman856,-2.0,0.0,-16.5,6,T5BAIL -13.0% @6s (peak -2.0%)
2026-03-15T23:00:17.769Z,Ggoc1V3S3wmPB8eH,CHAD,-2.0,3.5,-28.4,20,SL -25.3% [stale]
2026-03-15T23:00:19.774Z,HbFKn4sUdnTNrkU3,DiCrabrio,4.0,2.5,-0.2,14,STALE_FEED
2026-03-15T23:00:20.204Z,5YZomtB9ZoXJ4L1h,ルクマ,-2.0,4.2,-13.9,4,T5BAIL -10.3% @4s (peak -2.0%)
2026-03-15T23:00:25.787Z,3jaSy5fZ5voQU8QE,AEPE,4.7,15.9,-7.3,22,STALE_FLAT
2026-03-15T23:00:27.966Z,9qEH8QPMtswLyw1C,Simple,-2.0,2.0,-18.1,5,T5BAIL -14.7% @5s (peak -2.0%)
