timestamp,mint,ticker,marketCapSol,devHoldingPct,uniqueBuyers,buyCount,sellCount,buyVolSOL,avgBuySize,priceChangePct,momentum,buyToSellRatio,buyVelocity,devSold,bundled,tokenAgeSec,priceAtSnipe,entryPrice,exitPrice,pnlSol,pnlPct,peakPct,exitReason,holdTimeSec,mode,deployerTier,avgBuyIntervalMs,lastBuyAgoMs,devRebuy,topHolderPct,top5HolderPct,devWallet,uniqueWallets,liquiditySOL,risk,tradeCount,bundleCount,tradeId,ledgerCost,ledgerReceived,realizedSource,dataQuality,entryScore,entryReasons,entryBlockedReasons,mfePct,maePct,timeToMFESec,timeToMAESec,pnlAt5s,pnlAt10s,buyersAt10s,buyersAt30s,buyVolAt10s,sellVolAt10s,devFirstSellAgeSec,devNetFlowSOL,devExitedCompletely,isReentry,reentryFromTradeId,reentryOriginalPeak
2026-03-15T22:16:05.755Z,AtpntuRyxyz6Exgi,Normie,87.13,8.2,24,26,4,13.430,0.517,166.0,up,3.55,0.25,Y,N,105,8.71304418905363e-8,8.887305072834704e-8,1.3856001634006326e-7,0.0745,49.7,94.39713487449168,TRAIL -20% (peak 94.4%) [stale],258,DATA_GATHER,B,2465,,N,28.4,71.0,EFrKk2qDsUFQsSpb,36,52.96,MED,168,0,AtpntuRyxyz6Exgi_mmsbay23_gmwdpn,0.1500,0.0000,execution_log,100,0,MOMENTUM|LIQUIDITY|HOLDER_QUALITY|NO_BUNDLE|DEV_OK|TRADES|FLOW|AGE_WINDOW|ENTRY_IMPACT_OK,LOW_SCORE,94.4,-2.0,194.7,0.0,16.0,22.3,31,32,15.161,0.000,91.4,-7.5294,Y,Y,AtpntuRyxyz6Exgi_mmsbay23_gmwdpn,231.02628955649442
2026-03-15T22:20:18.184Z,DhjDXcNAhcFFCZFc,APPLE,37.74,2.4,1,1,0,0.311,0.311,29.0,flat,99,1,N,N,0,3.773987318582668e-8,3.8494670649543214e-8,3.563978356085162e-8,-0.0167,-11.2,0.338820713780036,T5BAIL -7.4% @7s (peak 0.3%),7,DATA_GATHER,B,,,N,100.0,100.0,E4ySJBfyV6rUPPW4,1,34.85,MED,1,0,DhjDXcNAhcFFCZFc_mmsbilqg_duzpce,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.3,-8.5,0.5,2.7,-7.4,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:20:22.655Z,5NTByAr5j4SYWrX8,CIRBP,34.55,2.4,1,1,0,0.978,0.978,18.1,flat,99,0.17,N,N,6,3.454796472923785e-8,3.523892402382261e-8,3.126931253604981e-8,-0.0223,-14.9,7.004086770997326,BE -11.3% (peak 7.0%) [stale],7,DATA_GATHER,B,,,N,100.0,100.0,9enbXNGTGTddoYV1,1,33.35,MED,1,0,5NTByAr5j4SYWrX8_mmsbip6n_mimhh1,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,7.0,-11.3,0.0,2.2,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:20:28.871Z,E7pbzn2tv8usPsKb,CLAUDE,36.18,12.6,0,0,1,0.000,0.000,0.7,flat,0,0,Y,N,2,3.618063763967094e-8,3.690425039246436e-8,3.513306194806738e-8,-0.0130,-8.6,-1.9607843137254948,T5BAIL -4.8% @7s (peak -2.0%),6,DATA_GATHER,B,,99999,N,0.0,0.0,8ZN71XTdVo8yRovn,1,34.13,HIGH,1,0,E7pbzn2tv8usPsKb_mmsbitzb_j5k70b,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-4.8,-24.2,6.7,2.3,-4.8,0.0,0,0,0.000,0.000,2,-5.2730,Y,N,,0
2026-03-15T22:20:33.204Z,2h7pdQhiJ5QmWeoe,Sonny,31.37,6.0,0,0,1,0.000,0.000,0.0,flat,0,0,N,N,0,3.13708344324585e-8,3.199825112110767e-8,3.13708344324585e-8,-0.0089,-5.9,-1.9607843137254943,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,DbG7RyLFBWXpEWgf,1,31.78,HIGH,1,0,2h7pdQhiJ5QmWeoe_mmsbixbo_wm6sb1,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:20:38.599Z,AwJ6WySZuqRAAZRo,OpenSquirrel,27.98,0.0,1,1,0,0.010,0.010,0.1,flat,99,0.5,N,N,2,2.797782006104416e-8,2.853737646226504e-8,2.797782006104416e-8,-0.0089,-5.9,-1.9607843137254888,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,7BUhuAfaqUUnGZtT,1,30.01,MED,1,0,AwJ6WySZuqRAAZRo_mmsbj1hj_qsgh0s,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:20:44.200Z,5eMhMHr6H7P6iuVa,eve,35.42,9.6,1,1,0,0.410,0.410,4.9,flat,99,1,N,N,0,3.542278881866142e-8,3.613124459503465e-8,2.845679249433782e-8,-0.0367,-24.4,0.7764281093036528,T5BAIL -21.2% @5s (peak 0.8%),5,DATA_GATHER,B,,,N,100.0,100.0,CDpLhMXoLk9eTVza,1,33.77,HIGH,1,0,5eMhMHr6H7P6iuVa_mmsbj5t4_tmhfpu,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.8,-21.2,0.6,5.1,-21.2,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:20:48.590Z,3GNNYLGdmSdj1JRg,Degen,27.97,0.0,0,0,0,0.000,0.000,0.0,flat,99,0,N,N,32,2.7968198834000882e-8,2.85275628106809e-8,2.7968198834000882e-8,-0.0089,-5.9,-1.9607843137254883,STALE_FEED,7,DATA_GATHER,B,,99999,Y,100.0,100.0,9VjwKxvUYh76ds9n,1,30.00,MED,1,0,3GNNYLGdmSdj1JRg_mmsbj972_2egscf,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0020,N,N,,0
2026-03-15T22:20:36.693Z,B9hVZEkN93pTVvM5,OpenSquirrel,29.88,1.7,1,1,0,0.519,0.519,3.4,flat,99,1,N,N,0,2.9877763355380414e-8,3.047531862248802e-8,2.79764383117935e-8,-0.0179,-11.9,-1.6834786433743005,SL -8.2% [stale],23,DATA_GATHER,B,,,N,100.0,100.0,7BUhuAfaqUUnGZtT,1,31.01,MED,1,0,B9hVZEkN93pTVvM5_mmsbj00l_e9jsa0,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.7,-8.2,1.0,18.0,-8.2,-8.2,3,0,0.562,0.494,,0.0000,N,N,,0
2026-03-15T22:20:45.056Z,J4ASRFyQRKRa76a9,MOSSAD,34.68,3.5,1,1,0,0.311,0.311,16.2,flat,99,1,N,N,0,3.467922421820974e-8,3.5372808702573933e-8,2.7958993476234855e-8,-0.0362,-24.2,34.72719461929046,TRAIL -41% (peak 34.7%) [stale],15,DATA_GATHER,B,,,N,100.0,100.0,7mSJ8huojJ3o5m2a,1,33.41,MED,1,0,J4ASRFyQRKRa76a9_mmsbj6gw_qrjplx,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,34.7,-21.0,0.2,8.9,2.8,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:00.690Z,AtpntuRyxyz6Exgi,Normie,115.45,8.2,19,21,0,8.096,0.386,252.5,up,99,0.05,N,N,400,1.1544958518557016e-7,1.1775857688928156e-7,1.0842758312467972e-7,-0.0175,-11.6,-1.9607843137254908,T5BAIL -7.9% @4s (peak -2.0%),4,DATA_GATHER,B,4340,1,N,25.9,74.5,EFrKk2qDsUFQsSpb,44,60.96,MED,298,0,AtpntuRyxyz6Exgi_mmsbay23_gmwdpn,0.1500,0.0000,execution_log,100,0,MOMENTUM|LIQUIDITY|HOLDER_QUALITY|NO_BUNDLE|DEV_OK|TRADES|FLOW|ENTRY_IMPACT_OK,AGE_WINDOW|LOW_SCORE,-2.0,-7.9,0.0,4.0,0.0,0.0,0,0,0.000,0.000,91.4,-7.5294,Y,Y,AtpntuRyxyz6Exgi_mmsbay23_gmwdpn,94.39713487449168
2026-03-15T22:21:01.349Z,hc4BVyqbQotxJDiP,$1,28.33,0.0,1,1,0,0.190,0.190,1.3,flat,99,1,N,N,1,2.833464216453341e-8,2.890133500782408e-8,2.833464216453341e-8,-0.0089,-5.9,-1.9607843137254912,STALE_FEED,6,DATA_GATHER,B,,1,N,100.0,100.0,5ii87TgAnYPMDAnq,1,30.20,MED,1,0,hc4BVyqbQotxJDiP_mmsbjj1h_u4s5bh,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:05.792Z,32C2i4UD2414YxMi,/buy,43.02,6.6,1,1,0,1.481,1.481,35.5,flat,99,1,N,N,0,4.30239962990572e-8,4.388447622503834e-8,3.29566605213629e-8,-0.0419,-27.9,-1.9607843137254868,T5BAIL -24.9% @4s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,2b2N2p7xCS9ibDqx,1,37.21,HIGH,1,0,32C2i4UD2414YxMi_mmsbjmgw_452zvw,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-9.6,-24.9,0.7,4.4,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:20:55.548Z,6j6H64PYd36RBUM7,Boneka,46.17,6.6,1,1,0,0.007,0.007,45.4,flat,99,1,N,N,0,4.616695745961496e-8,4.709029660880726e-8,2.83978455623499e-8,-0.0632,-42.2,16.13460411005439,TRAIL -48% (peak 16.1%) [stale],24,DATA_GATHER,B,,,N,100.0,100.0,J1vgKgKJdVoSRoer,1,38.55,HIGH,1,0,6j6H64PYd36RBUM7_mmsbjekc_be2xgk,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,16.1,-40.4,4.3,7.5,15.7,-34.5,20,0,4.897,11.920,,0.0000,N,N,,0
2026-03-15T22:21:03.014Z,81w8PP92mppcEXYP,HORSE,32.83,3.5,1,1,0,0.010,0.010,10.0,flat,99,1,N,N,0,3.2832928627398466e-8,3.3489587199946437e-8,3.737998470917071e-8,0.0107,7.1,29.86285366137626,TRAIL -14% (peak 29.9%) [stale],25,DATA_GATHER,B,,,N,100.0,100.0,5MWXQuaKxFNEMzDv,1,32.51,MED,1,0,81w8PP92mppcEXYP_mmsbjkbq_4b0jtc,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,29.9,-8.5,16.6,12.0,-2.0,-8.5,2,0,0.988,2.085,,0.0000,N,N,,0
2026-03-15T22:21:26.096Z,J8juJDkiRmoEUFWE,Fishcopter,46.61,1.8,1,1,0,0.108,0.108,61.3,flat,99,1,N,N,1,4.660981400431622e-8,4.754201028440255e-8,4.675148081446597e-8,-0.0085,-5.6,-1.6122643378089336,T5BAIL -1.7% @4s (peak -1.6%),4,DATA_GATHER,B,,,N,100.0,100.0,8rra2Wdx2U38awtV,1,38.73,MED,1,0,J8juJDkiRmoEUFWE_mmsbk24w_ywob1g,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.6,-1.9,0.9,0.1,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:24.068Z,GhGqB9jgkpixryrK,CLAW3D,33.62,1.8,0,0,1,0.000,0.000,16.3,flat,0,0,Y,N,4,3.362110807107921e-8,3.4293530232500795e-8,3.362110807107921e-8,-0.0089,-5.9,-1.960784313725497,STALE_FEED,6,DATA_GATHER,B,,99999,N,0.0,0.0,3WQNwjk6PF64F7Q6,1,32.90,MED,1,0,GhGqB9jgkpixryrK_mmsbk0kk_vv9qdk,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,3.8,-0.6022,Y,N,,0
2026-03-15T22:21:16.668Z,CW2cYNjVmuUj4oEv,Sonny,42.06,9.6,1,1,0,0.050,0.050,24.6,flat,99,1,N,N,1,4.206032908826718e-8,4.2901535670032525e-8,2.8027989185595048e-8,-0.0560,-37.3,26.77471694882029,TRAIL -48% (peak 26.8%) [stale],19,DATA_GATHER,B,,,N,100.0,100.0,HUgpmqL6r4Z4iEZi,1,36.80,HIGH,1,0,CW2cYNjVmuUj4oEv_mmsbjuv0_i6oh9l,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,26.8,-34.7,0.2,14.6,-0.1,-34.1,18,0,9.011,14.446,,0.0000,N,N,,0
2026-03-15T22:21:29.835Z,4pKJoBabC2BpE9Vc,MOSSAD,27.96,9.8,0,0,1,0.000,0.000,-17.4,flat,0,0,Y,N,0,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,6,DATA_GATHER,B,,99999,N,0.0,0.0,7mSJ8huojJ3o5m2a,1,30.00,HIGH,1,0,4pKJoBabC2BpE9Vc_mmsbk50r_89ryhs,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,0.4,-3.0000,Y,N,,0
2026-03-15T22:21:37.342Z,BhGUJfJ2zSYCqhLy,bolls,28.98,1.7,1,1,0,0.050,0.050,0.3,flat,99,1,N,N,1,2.8981838382070935e-8,2.9561475149712354e-8,2.8981838382070935e-8,-0.0089,-5.9,-1.9607843137254888,STALE_FEED,7,DATA_GATHER,B,,1,N,100.0,100.0,J9tPGrwnKHxu7iv8,1,30.54,MED,1,0,BhGUJfJ2zSYCqhLy_mmsbkata_gckpfd,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:41.630Z,9s9B5efhhp6b6k15,RESTEASYL,29.48,2.8,1,1,0,0.005,0.005,0.0,flat,99,1,N,N,1,2.947982999180549e-8,3.00694265916416e-8,2.8523966275634682e-8,-0.0135,-9.0,-1.9607843137254912,T5BAIL -5.1% @4s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,DfmeAcP2VPB4vNfk,1,30.81,MED,1,0,9s9B5efhhp6b6k15_mmsbke4e_885x7a,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|DEV_RISK|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.2,-5.1,0.0,4.5,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:22.571Z,GJ6MbgYcFS93gzHo,LOGOMAN,40.86,10.5,0,0,1,0.000,0.000,18.9,flat,0,0,Y,N,3,4.0863535980474215e-8,4.16808067000837e-8,2.8714607911777082e-8,-0.0509,-33.9,-1.960784313725495,SL -31.1% [stale],23,DATA_GATHER,B,,99999,N,0.0,0.0,EFaQQTGywnD4CjQQ,1,36.27,HIGH,1,0,GJ6MbgYcFS93gzHo_mmsbjzez_iuio13,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-16.4,-32.9,3.9,16.7,-22.7,-22.7,0,0,0.000,4.060,3.5,-1.3365,Y,N,,0
2026-03-15T22:21:31.213Z,qftZ8bi1YQEKbbyv,Jeffrey,37.17,3.5,1,1,0,0.592,0.592,24.5,flat,99,1,N,N,0,3.7173606836827497e-8,3.7917078973564045e-8,3.834798766339564e-8,-0.0044,-2.9,31.688585420273757,TRAIL -23% (peak 31.7%) [stale],15,DATA_GATHER,B,,,N,100.0,100.0,8h4mD8JwWiaJvwRw,1,34.59,MED,1,0,qftZ8bi1YQEKbbyv_mmsbk631_8lyl2t,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,31.7,-2.4,2.1,3.1,1.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:47.392Z,689HbA4DiG9Gh6Dh,AUSA,29.84,3.4,1,1,0,0.005,0.005,0.0,flat,99,1,N,N,1,2.983984534945676e-8,3.04366422564459e-8,2.8280682015188464e-8,-0.0163,-10.8,-1.9607843137255012,T5BAIL -7.1% @4s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,BWofdZFK6UWNcph3,1,30.99,MED,1,0,689HbA4DiG9Gh6Dh_mmsbkikg_d7af5q,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-3.8,-7.1,1.0,4.4,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:01.203Z,2278U25sEQiqQD8r,LOGOMAN,55.74,15.3,1,1,0,0.580,0.580,46.5,flat,99,1,N,N,0,5.574228981287031e-8,5.6857135609127714e-8,2.7958993476234855e-8,-0.0793,-52.8,66.05076901047305,TRAIL -70% (peak 66.1%) [stale],51,DATA_GATHER,B,,,N,100.0,100.0,whamNNP9tHoxLg92,1,42.36,SCAM,1,0,2278U25sEQiqQD8r_mmsbjixf_u9n3a0,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|DEV_RISK|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,66.1,-50.8,23.5,44.5,-6.5,12.9,23,16,16.011,12.330,,0.0000,N,N,,0
2026-03-15T22:21:50.721Z,3DV93sKq91zteFRY,OpenSquirrel,27.96,1.0,0,0,1,0.000,0.000,-1.9,flat,0,0,Y,N,99,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,7irVv85ibwyrCC2m,1,30.00,MED,1,0,3DV93sKq91zteFRY_mmsbkl4x_ek0arb,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|AGE_WINDOW|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,99.3,-0.2963,Y,N,,0
2026-03-15T22:21:55.534Z,EW4LMVMc3z6Eck5W,CRASHOUT,34.96,3.6,1,1,0,1.598,1.598,16.7,flat,99,1,N,N,0,3.49602373166217e-8,3.565944206295413e-8,3.181894534691726e-8,-0.0216,-14.4,-1.668318112562079,T5BAIL -10.8% @4s (peak -1.7%),4,DATA_GATHER,B,,,N,100.0,100.0,8jcbDJ765pmmSz15,1,33.55,MED,1,0,EW4LMVMc3z6Eck5W_mmsbkoum_hi5gt1,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.7,-10.8,0.6,0.9,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:54.303Z,H6YyvmmpSXZGLGsU,Jeffrey,40.98,6.7,1,1,0,0.010,0.010,28.8,flat,99,1,N,N,0,4.0982849699546e-8,4.180250669353692e-8,2.796117576393187e-8,-0.0538,-35.8,37.67939215443521,TRAIL -51% (peak 37.7%) [stale],16,DATA_GATHER,B,,,N,100.0,100.0,8eVpzVUWNsUMuf5e,1,36.32,HIGH,1,0,H6YyvmmpSXZGLGsU_mmsbknwf_dp8onm,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,37.7,-33.1,1.0,10.9,10.4,-16.6,7,0,6.733,9.550,,0.0000,N,N,,0
2026-03-15T22:22:05.055Z,H24cfMpo3tDCP2PL,COMMUTITS,28.42,0.7,1,1,0,0.050,0.050,0.3,flat,99,1,N,N,1,2.8422277828770967e-8,2.8990723385346385e-8,2.832838987952275e-8,-0.0093,-6.2,-1.9607843137254877,T5BAIL -2.3% @7s (peak -2.0%),7,DATA_GATHER,B,,,N,100.0,100.0,AsWubCiypjChQyS7,1,30.25,MED,1,0,H24cfMpo3tDCP2PL_mmsbkw73_zpckfk,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.3,-2.3,7.3,7.3,-2.3,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T22:21:58.917Z,qftZ8bi1YQEKbbyv,Jeffrey,50.75,3.5,19,19,4,17.614,0.927,70.0,up,2.31,0.68,Y,N,28,5.0750273894412376e-8,5.176527937230063e-8,3.181913204543961e-8,-0.0616,-41.0,9.214708429226974,BE -38.5% (peak 9.2%) [stale],13,DATA_GATHER,B,2900,,N,39.0,99.8,8h4mD8JwWiaJvwRw,20,40.42,LOW,31,0,qftZ8bi1YQEKbbyv_mmsbk631_8lyl2t,0.1500,0.0000,execution_log,100,0,MOMENTUM|LIQUIDITY|NO_BUNDLE|DEV_OK|FLOW|ENTRY_IMPACT_OK,WEAK_HOLDERS|LOW_TRADES|AGE_WINDOW|LOW_SCORE,9.2,-42.3,0.3,7.8,-29.0,0.0,0,0,0.000,0.000,2.8,-1.4331,Y,Y,qftZ8bi1YQEKbbyv_mmsbk631_8lyl2t,31.688585420273757
2026-03-15T22:19:38.309Z,3TbMSoJtAUnX4KKz,MACHINE,33.15,5.0,0,0,1,0.000,0.000,7.7,flat,0,0,N,N,0,3.3150391763639375e-8,3.3813399598912166e-8,3.0115654955926985e-8,-0.0218,-14.5,52.05696185051666,TRAIL -41% (peak 52.1%) [stale],156,DATA_GATHER,B,,99999,N,0.0,0.0,DPxye5UQZjUCpY5i,1,32.67,HIGH,1,0,3TbMSoJtAUnX4KKz_mmsbhqyt_1srwrt,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,52.1,-10.9,6.3,150.9,41.1,46.0,17,21,8.661,2.438,,0.0000,N,N,,0
2026-03-15T22:22:11.819Z,49e1QJdPLc5oQyyp,Angel,28.21,0.5,0,0,1,0.000,0.000,-0.1,flat,0,0,N,N,1,2.821361807088831e-8,2.8777890432306078e-8,2.7964867374228814e-8,-0.0101,-6.7,-1.9607843137254923,T5BAIL -2.8% @4s (peak -2.0%),4,DATA_GATHER,B,,99999,N,0.0,0.0,wRRdyo2gUgzQWcTW,1,30.14,MED,1,0,49e1QJdPLc5oQyyp_mmsbl1ez_mfa2b4,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.2,-2.8,0.7,4.4,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
