timestamp,devWallet,ticker,outcome,pnlSol,peakPct,launches,dead,alive,tier
2026-03-16T09:54:48.527Z,BgeNjWsAjmQtXGrHNYTDa1h75NYQacHvfsW3zNeQHBTK,Asylum,dead,-0.0148,-1.7,2,0,0,B
2026-03-16T09:55:38.942Z,JBGdC9a6HaST34Gz26otbvcUnnczZCasjT2zhex7RL1V,Boop,alive,-0.0087,10.0,3,0,0,B
2026-03-16T09:55:39.448Z,G7Zh6S4J26SZZ8YbVxG5yXm7nzMygQAFrYWKyFVCcZY8,REESE,dead,-0.0167,-2.0,1,0,0,B
2026-03-16T09:55:48.307Z,6CurRYnUYdSrwfCNaJGJhc8NfhT41quwgf8bNxWfrrfv,WALL-E,dead,-0.0210,-2.0,1,0,0,B
2026-03-16T09:59:02.779Z,GCyzm5czxMdAZcsAo6NuM2FTNPJsayeyyN4zZWYoPNk2,NPD,dead,-0.0282,-0.4,3,0,0,B
2026-03-16T10:04:41.964Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,memespider,dead,-0.0198,3.5,8,0,0,B
2026-03-16T10:07:19.947Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,SPARK,alive,0.0014,15.5,6,0,0,B
2026-03-16T10:07:38.069Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,SPARK,dead,-0.0220,0.3,6,0,0,B
2026-03-16T10:08:51.775Z,8FUmdjqsbS2HAiYBg6yJwwT2BNZfAKa5P2GuHYcPFNXZ,🫧,alive,0.0011,22.3,12,0,0,B
2026-03-16T10:10:17.807Z,J2MQ22RSnMNWhVjR3peczQjim5C5AoiMaR2KEVc8TKjc,Metacoin,alive,0.0914,54.5,8,0,0,B
2026-03-16T10:10:20.864Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,ichikawa_z,alive,0.0660,38.6,11,0,0,B
2026-03-16T10:11:48.150Z,DyRUFj4jzJSxRsz6mo4YbYnU4r7bn7pxmbtfDhoPYWB9,MRLOOT,dead,-0.0107,1.1,1,0,0,B
2026-03-16T10:11:49.163Z,BfZMwisQwAuJAYGvg3bJdQNeGREikMbGspbbZFDbjUuK,CEO,dead,-0.0258,-2.0,1,0,0,B
2026-03-16T10:14:03.109Z,8FUmdjqsbS2HAiYBg6yJwwT2BNZfAKa5P2GuHYcPFNXZ,Rocketman,alive,-0.0115,13.3,13,0,0,B
2026-03-16T10:18:10.878Z,685Ubk4SzUwm69XzYazG5x8M1ErC2iWVL9fe25vGAppV,Chinese,dead,-0.0209,-2.0,1,0,0,B
2026-03-16T10:20:12.919Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,Meme,alive,-0.0074,8.5,7,0,0,B
2026-03-16T10:21:08.810Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,Trump,dead,-0.0413,-1.9,12,0,0,B
2026-03-16T10:21:35.397Z,H6zpaY14WgkEmB3MJTvC7Wb5PQJkBVLd4KwLD2ktVgop,Aicoin,dead,-0.0272,-2.0,1,0,0,B
2026-03-16T10:22:17.199Z,5V1zcBr6GipBXvJwHwU2v4fydouFn4GC39vMGvucdwrA,Aicoin,dead,-0.0241,-2.0,57,0,0,B
2026-03-16T10:26:07.578Z,UpjznwUV4Db3CW1zaL6iAApACBRG1BSYFxNjPZYz4hj,pumpizif,dead,-0.0144,0.1,1,0,0,B
2026-03-16T10:32:10.551Z,5V1zcBr6GipBXvJwHwU2v4fydouFn4GC39vMGvucdwrA,Pilly,alive,-0.0120,6.6,60,0,0,B
2026-03-16T10:32:45.673Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,GENESIS,alive,0.0484,30.7,11,0,0,B
2026-03-16T10:34:11.535Z,3bZ4TVpWJasvKGeNWXhHzoCQcjR95iraogNhKbbEaR8T,generational,dead,-0.0200,-1.6,1,0,0,B
2026-03-16T10:37:34.427Z,4zx6FeKGxkBvd7HNCeQ3VpAmK3FvKHooCXmQCjKasJgB,UnitreeG1,dead,-0.0263,-2.0,1,0,0,B
2026-03-16T10:37:43.166Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,DAISY,alive,0.0473,32.6,12,0,0,B
2026-03-16T10:40:19.228Z,H6zpaY14WgkEmB3MJTvC7Wb5PQJkBVLd4KwLD2ktVgop,cake,dead,-0.0150,-0.9,4,0,0,B
2026-03-16T10:42:42.011Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,SAMO,alive,0.0571,34.1,55,0,1,B
2026-03-16T10:42:54.814Z,zHMVtXNHkxXC9BiWkn1VjgUnXtUg7RvpL1tJiGjPrAg,フグ,dead,-0.0314,-2.0,1,0,0,B
2026-03-16T10:43:03.350Z,CBFCt3XxmgihBxf2pHtzkes52Kecbj99aHWdc3nZh8m,Inut,dead,-0.0415,-1.9,1,0,0,B
2026-03-16T10:43:23.689Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Blep,alive,0.0035,18.4,13,0,0,B
2026-03-16T10:48:06.653Z,3QZCSXGbKNQCP4aakdSz2E7HBZrqq7HCkFVbcrRmfzQD,Romanus,dead,-0.0240,-2.0,1,0,0,B
2026-03-16T10:49:07.305Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,BARRON,alive,0.0593,35.4,56,0,1,B
2026-03-16T10:49:25.466Z,Ao9D9xuKxhHfTGCd3ZeBPJ3aBRUAicKKnXZ3feH6uuGC,LabClaw,alive,0.0862,49.5,4,0,0,B
2026-03-16T10:53:05.486Z,5rMPUEcuSxirQMrcYZeFpgdWRdRcha8pGy3yNBn2Wga6,LOOM,dead,-0.0199,-2.0,2,0,0,B
2026-03-16T10:53:08.778Z,HRHgWdXY1A6zNtM9nvXphQPfxvXjTcAyT7gUDeb6Q7Tm,SAHURGUY,dead,-0.0236,-0.2,1,0,0,B
2026-03-16T10:53:16.916Z,4xHRe3YsTLGwvw5m83wSQGav4VYkDiyJMyQ7PqDfGmLr,Forest,dead,-0.0229,-2.0,3,0,0,B
2026-03-16T10:56:12.766Z,5eZdq1v2oaP6AwfdXRECG51o7fWwBq7NZ6QrrM2f41ND,BELL,dead,-0.0208,3.0,1,0,0,B
2026-03-16T10:58:53.333Z,8VPxHZRGLVFv6cVgwavSqL2B9VaiXPf1cGxvtcvfENY6,6,alive,0.0568,34.4,1,0,0,B
2026-03-16T10:58:57.964Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Eric,dead,-0.0201,-2.0,17,0,0,B
2026-03-16T10:59:01.038Z,4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2,Quarter,dead,-0.0282,-2.0,1,0,0,B
2026-03-16T11:02:06.833Z,Eck6pp48ANyR63nf6PP5cSS7Z7SUXF4FZ7LmpS5Bm3jV,Robust,dead,-0.0219,-0.1,2,0,0,B
2026-03-16T11:02:16.298Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,LOOM,alive,0.0498,30.4,57,0,1,B
2026-03-16T11:02:35.999Z,HNzCaRWbPtFyejzPX94HuymW47MXyurWWt9JbBVxTpSP,ASUKA,dead,-0.0107,3.9,3,0,0,B
2026-03-16T11:03:08.800Z,5V1zcBr6GipBXvJwHwU2v4fydouFn4GC39vMGvucdwrA,G1,dead,-0.0138,-0.7,70,0,0,B
2026-03-16T11:05:40.548Z,A6Koyst4zcRKqeu1o621YouyHLwpYvJxumBC2cWuQJmF,Quarter,alive,-0.0008,25.0,6,0,1,B
2026-03-16T11:06:09.732Z,5V1zcBr6GipBXvJwHwU2v4fydouFn4GC39vMGvucdwrA,ONE,alive,-0.0146,13.7,72,0,0,B
2026-03-16T11:07:10.158Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,RES,alive,-0.0732,15.2,58,0,1,B
2026-03-16T11:07:29.445Z,5V1zcBr6GipBXvJwHwU2v4fydouFn4GC39vMGvucdwrA,One,alive,0.0672,41.0,74,0,0,B
2026-03-16T11:07:42.639Z,HoVd4Z2m8cGUfNFsAGhLpWwLaEmyiLhJKpWdnRwbWeB,USOA,alive,0.0640,37.5,8,0,0,B
2026-03-16T11:08:42.896Z,HL45NLY8vnSd2NgyTvsZ8qzuikiBY8sTNwwZ51tggJGX,COCK,alive,-0.0104,9.4,1,0,0,B
2026-03-16T11:10:05.744Z,5RQbwXV3bPZAwC4hzFH7SkiTZsmV3FYr9vE3JepvoCBL,LS,dead,-0.0874,-1.9,1,0,0,B
2026-03-16T11:10:28.015Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,PIA,dead,-0.0094,-0.6,59,0,1,B
2026-03-16T11:10:51.962Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,burncoin,alive,0.0100,28.0,18,0,0,B
2026-03-16T11:11:46.143Z,4uRycywj6WxYDL366bzQmjDjQxc41bfE6kwJRoQpw9gx,ClawStack,dead,-0.0348,3.3,1,0,0,B
2026-03-16T11:12:04.886Z,HiSo5kykqDPs3EG14Fk9QY4B5RvkuEs8oJTiqPX3EDAn,Ru,dead,-0.0251,-2.0,43,0,0,B
2026-03-16T11:12:51.663Z,72ty8Q2rhcEor2MwCoAfH74ANsaVbUR6bsnehCJufDYB,RUTHENINU,dead,-0.0214,-0.9,10,0,0,B
2026-03-16T11:13:36.906Z,3epjipGFst26gyd4PRvHDqKgrHfVZVuBqsCqpveayWoL,BuzzCat,dead,-0.0125,-2.0,1,0,0,B
2026-03-16T11:15:48.151Z,3YC4wTMFt4KR7mS2qeQyP4Lo964W1TeDarpzqQMamnwi,Darren,alive,-0.0076,12.5,1,0,0,B
2026-03-16T11:15:54.545Z,CfUxzb263UQ79kFVCrBW9PcDgEu2V1bfCKXMtF1b9zi2,chicken,alive,-0.0068,5.4,1,0,0,B
2026-03-16T11:16:46.402Z,9TxWyHauYoZqoEwpjPbNyeubcygt6xX9zrxDZB1WEdAa,Darren,dead,-0.0163,0.1,1,0,0,B
2026-03-16T11:18:52.557Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,MBGA,alive,0.0510,30.9,60,0,1,B
2026-03-16T11:19:10.183Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,MedWife,dead,-0.0144,1.2,20,0,0,B
2026-03-16T11:20:02.403Z,9r24kdkrTeRC6evjjVMzyh2o3LjNuGWJAWTLTU5qJ2eK,lobsterM,dead,-0.0232,0.1,1,0,0,B
2026-03-16T11:20:48.456Z,CuRb2RpKGkq9mWWXxzhGJ2xoN4Wqkcjzq4X4Nqhxcumd,Gary,alive,-0.0066,14.7,36,0,0,B
2026-03-16T11:21:08.758Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Selperttem,alive,0.0168,23.6,21,0,0,B
2026-03-16T11:21:10.183Z,HoVd4Z2m8cGUfNFsAGhLpWwLaEmyiLhJKpWdnRwbWeB,PUSH,dead,-0.0081,0.0,9,0,0,B
2026-03-16T11:21:36.829Z,JDzCTzCbkEXvPM6jsdDZUY6FdfDTGMWwbiDa6oRU5qCE,まじイヌ,dead,-0.0250,-2.0,1,0,0,B
2026-03-16T11:21:44.558Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Selperttem,alive,-0.0104,6.9,21,0,0,B
2026-03-16T11:22:00.194Z,C2GtJzdHN7ff8WVtVcjVGjHAUYPhT9RTcYuTX8nQbnfg,ULI,dead,-0.0121,3.2,1,0,0,B
2026-03-16T11:22:58.678Z,DDet1bus2mWhX8GGqWSTWxG5L37PNgXR8xn5AbW3tkLQ,ULI,dead,-0.0213,0.1,1,0,0,B
2026-03-16T11:23:11.123Z,DTHCimq1B8bsm78e2sDQ2ip3qP5UmU1kLwZWPAW11oHa,herry,dead,-0.0211,-2.0,5,0,0,B
2026-03-16T11:24:20.986Z,3PURG7r2jAnV3oczPoMxWsbKuYGqPfsbCcCPudSoTcH8,aura,alive,0.0580,34.4,1,0,0,B
2026-03-16T11:25:34.445Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,aura,alive,0.0653,38.2,61,0,1,B
2026-03-16T11:27:10.713Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,herry,alive,0.0100,21.6,22,0,0,B
2026-03-16T11:27:21.768Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,herry,dead,-0.0122,0.9,22,0,0,B
2026-03-16T11:29:50.451Z,D1kem6qUM1Txb7844DrUdTuNCTFoeG2v4G3CMHCkBHW,RAM,dead,-0.0211,-2.0,1,0,0,B
2026-03-16T11:33:42.924Z,4BaKhFFEkNbiCjuHd9AnajJf4avrM9Lsc7snuiNwgT8N,SPLOOT,dead,-0.0218,-2.0,2,0,0,B
2026-03-16T11:34:10.511Z,6zjfci2DHHW4NS3QtjXHQU3nrHpQe9KWnhrCXwgrXp8J,Darren,dead,-0.0154,-2.0,1,0,0,B
2026-03-16T11:34:15.190Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,ATO,dead,-0.0199,0.6,24,0,0,B
2026-03-16T11:34:38.410Z,6Fgwar6rqjtkF9qXLeSdBPmg1aXNqGPVPLhhj4gwbGki,AGENTRUMP,alive,-0.0069,5.7,1,0,0,B
2026-03-16T11:36:53.756Z,GBvVoRCUJ2W1HA7aUvFPZkvBbmmbHvpBQYTrPcVJro9T,まじイヌ,dead,-0.0144,-2.0,1,0,0,B
2026-03-16T11:38:14.689Z,BpRJpq51c3kZFqn13idfzz9TxXnhYFWCGoDMxJywDNBS,GERALD,alive,0.0491,30.5,1,0,0,B
2026-03-16T11:39:28.293Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,SolChan,dead,-0.0209,-2.0,25,0,0,B
2026-03-16T11:40:10.973Z,7xhcsGygzmrwaVMKeVFzQ5Ghg18vTMERUCXh29zm7RjV,白化病,dead,-0.1071,0.6,1,0,0,B
2026-03-16T11:41:19.479Z,9rifEyzMWSENJp2mVakzxh9MNiB8rYvP12VxKNwqz9ja,まじイヌ,dead,-0.0384,1.9,1,0,0,B
2026-03-16T11:42:30.500Z,ZcmPmDJBA5cpF7SmH9xvg6b3aWvJiJJXwVnhEqy4aYq,SAM,alive,0.0118,10.3,1,0,0,B
2026-03-16T11:42:39.972Z,GPq5mSL5EEgM3EYKpH2Ltfckf7TpqwouGPRTsJA6a9Mi,SOLHOUSE,alive,-0.0173,11.4,2,0,1,B
2026-03-16T11:46:59.215Z,GpTXmkdvrTajqkzX1fBmC4BUjSboF9dHgfnqPqj8WAc4,ClaudeBot,dead,-0.0243,-2.0,70,0,0,B
2026-03-16T11:47:15.483Z,GPq5mSL5EEgM3EYKpH2Ltfckf7TpqwouGPRTsJA6a9Mi,UWH,dead,-0.0205,-1.6,4,0,1,B
2026-03-16T11:48:38.457Z,5YR2dEo3Rtv6Sv35jjitF236Q2Eg1zWjwdUHfYLA1QEb,Jomvet,alive,-0.0128,5.9,1,0,0,B
2026-03-16T11:49:18.407Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,MIX,dead,-0.0839,-0.3,63,0,1,B
2026-03-16T11:49:24.485Z,7VzKD7nTQg9ypcJtT1cA34aa9wLGRHzjGvZNQx53r8WA,phone,alive,0.0900,67.7,2,0,0,B
2026-03-16T11:49:50.014Z,8FUmdjqsbS2HAiYBg6yJwwT2BNZfAKa5P2GuHYcPFNXZ,Base,dead,-0.0118,-2.0,20,0,0,B
2026-03-16T11:51:39.166Z,BcoUw7seKfanVr8UG3PstXQ2w6sTW2SLxP8uFXxZPAed,job?,alive,0.0731,44.5,9,1,0,B
2026-03-16T11:51:58.431Z,GPq5mSL5EEgM3EYKpH2Ltfckf7TpqwouGPRTsJA6a9Mi,UWH,dead,-0.0102,0.5,5,0,1,B
2026-03-16T11:52:32.550Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,SAMO,dead,-0.0093,0.3,64,0,1,B
2026-03-16T11:54:24.976Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Kakegurui,alive,0.0077,17.6,28,0,0,B
2026-03-16T11:57:21.740Z,BcoUw7seKfanVr8UG3PstXQ2w6sTW2SLxP8uFXxZPAed,AMBER,alive,-0.0205,45.6,10,1,0,B
2026-03-16T11:58:16.828Z,GeUnv1jmtviRbR7Gu1JnXSGkUMUgFVBHuEVQVpTaUX1W,cif,alive,0.0512,32.6,6,0,0,B
2026-03-16T12:01:13.111Z,4odjtBD1JM7QRfRJQ52PABDhMjC3Vj7r2zr3rJbNpSFn,PUMPMAN,alive,0.0816,48.0,1,0,0,B
2026-03-16T12:02:07.076Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,memespider,alive,-0.0073,5.1,30,0,0,B
2026-03-16T12:03:06.006Z,GPq5mSL5EEgM3EYKpH2Ltfckf7TpqwouGPRTsJA6a9Mi,GIGI,dead,-0.0206,-1.6,7,0,1,B
2026-03-16T12:04:15.606Z,DTHCimq1B8bsm78e2sDQ2ip3qP5UmU1kLwZWPAW11oHa,memespider,alive,-0.0137,8.3,25,0,0,B
2026-03-16T12:04:45.942Z,5FqUo9aBjsp7QeeyN6Vi2ZmF2fjS4H5EU7wnAQwPy17z,Banksy,dead,-0.0215,-2.0,57,0,0,B
2026-03-16T12:07:21.800Z,Hp34goKgAhAYW6sw9iFAZofvDTr3DAhtkSKF1R9bAk2P,Jorge,alive,-0.0163,10.3,2,0,0,B
2026-03-16T12:08:29.458Z,AjovsBj5KjSkrBNELGFb5V6zqmXQgAZ6JaDSM3fYVthT,Burnv2,dead,-0.0267,-2.0,2,0,0,B
2026-03-16T12:09:08.458Z,GPq5mSL5EEgM3EYKpH2Ltfckf7TpqwouGPRTsJA6a9Mi,Erika,dead,-0.0091,4.4,9,0,1,B
2026-03-16T12:09:29.783Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Kabbalah,dead,-0.0088,3.3,31,0,0,B
2026-03-16T12:09:36.041Z,2X9QksfKW8VmLSeQJkBVtPUptJPYvxMbosrfi2iFsdkY,KOOZIE,dead,-0.0148,3.7,1,0,0,B
2026-03-16T12:11:01.500Z,FDLoqFjZuJ8TciKHshJEANPBM3uMZQfzwUmv9f8MMENp,PUMPBORG,alive,0.0122,20.2,1,0,0,B
2026-03-16T12:11:10.228Z,FDLoqFjZuJ8TciKHshJEANPBM3uMZQfzwUmv9f8MMENp,PUMPBORG,alive,-0.0104,6.9,1,0,0,B
2026-03-16T12:12:22.769Z,HF2EGxkKXRhdR93ZN5fY925PpecZDwRfKwhag6mvFMLW,HQ,dead,-0.0221,-0.4,10,0,0,B
2026-03-16T12:13:11.147Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,MINT,dead,-0.0140,-2.0,32,0,0,B
2026-03-16T12:14:32.292Z,AjovsBj5KjSkrBNELGFb5V6zqmXQgAZ6JaDSM3fYVthT,DPP,alive,0.0543,33.3,3,0,0,B
2026-03-16T12:22:44.457Z,3o4EhamPgkoSUhSc2JAWfGL1NC3mWuhfboap4Bq93SVc,Meta,dead,-0.0165,-0.7,2,0,0,B
2026-03-16T12:27:53.548Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Nourish,alive,0.0057,18.8,36,0,0,B
2026-03-16T12:30:40.343Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,oscar,alive,-0.0181,11.1,14,0,0,B
2026-03-16T12:31:32.090Z,3Zmu9QnmSXF9tJcNz3ggu3izeZvtPKnufQ7cAu8XiALj,Yuri,alive,0.0407,32.7,1,0,0,B
2026-03-16T12:31:52.069Z,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,MILLI-ELON,dead,-0.0163,1.4,39,0,0,B
2026-03-16T12:33:15.388Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,MEMECULT,alive,-0.0101,12.4,38,0,0,B
2026-03-16T12:33:39.539Z,KTQ97SpX3b2aVsyfyaY1WxXnmKbeujmQ6NLQMQJxMeN,LARRY,dead,-0.0131,-2.0,1,0,0,B
2026-03-16T12:33:46.261Z,DTHCimq1B8bsm78e2sDQ2ip3qP5UmU1kLwZWPAW11oHa,Glassworm,alive,-0.0136,9.2,38,0,0,B
2026-03-16T12:34:15.026Z,JAuufdqCmVJ7sZXUScnp9qkgpoYig29DxQ7NR4jPHwT3,Nourish,alive,0.0479,32.3,1,0,0,B
2026-03-16T12:35:59.158Z,N9SyhAXDckG4y2B911paJPpwS7cvxWSxcng53mebXGf,Bald,alive,0.1052,65.1,35,0,0,B
2026-03-16T12:36:18.954Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Bob,dead,-0.0196,3.0,39,0,0,B
2026-03-16T12:38:01.618Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,BB,alive,-0.0019,26.0,15,0,0,B
2026-03-16T12:39:25.091Z,36A6mEN5rYJdVTb6fMqVvG6ez8g2mTYdr1omWcQ1kDKG,Fugu,dead,-0.0189,-1.5,2,0,0,B
2026-03-16T12:40:18.956Z,7ba231aw1WJXY9g1dzd3tVC36XqfvMymEzA4XWtnHaV2,Samocoin,dead,-0.0100,4.1,1,0,0,B
2026-03-16T12:43:48.812Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,Oscar,alive,0.0510,31.0,16,0,0,B
2026-03-16T12:45:01.946Z,EYTAoxogVTn36m4Ghu6PHmEbZ99ZTRMm2g6e89VmEVkt,SCT,alive,-0.0077,7.7,1,0,0,B
2026-03-16T12:45:09.129Z,978tbqyw5b6ardX8yyTygrZAqByJBVxCuE1Kfo2xScQ,Iruka,dead,-0.0725,1.3,1,0,0,B
2026-03-16T12:46:14.290Z,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,END,dead,-0.0273,-1.5,41,0,0,B
2026-03-16T12:50:52.438Z,3njcrxWZAfL7aYW2oMskowY9GfnGBehX2Jw3vejTHPEW,GAyatolla,alive,0.0164,22.9,17,0,0,B
2026-03-16T12:51:32.023Z,8chhLY55EX4xeLFrLuWBHtoYeLhcPwgZJhibrXv9vWxB,eˣ,alive,-0.1179,21.9,1,0,0,B
2026-03-16T12:52:06.607Z,BnKGqa3JFWQETXKQYKbaguF5Trjk34QLUba8D8Z93Sjs,Punchi,alive,-0.0359,7.3,2,0,0,B
2026-03-16T12:52:20.323Z,8NXkTEc27tEP53ASxM61QQF1CtvKH1DJfWYFSZ6Lo2Po,BALD,dead,-0.0245,2.7,1,0,0,B
2026-03-16T12:52:48.355Z,BGtoLwEjaAYkAYg8br4TDFkqoSLHF2fW8SQq6XyqPqd7,52NUGGETS,dead,-0.0143,-2.0,1,0,0,B
2026-03-16T12:53:04.240Z,4RcgLdN57ktH1F9rQLp9wtskHx4yvbGRtAsC1Hr4VZpA,Gayatollah,dead,-0.0141,0.1,1,0,0,B
2026-03-16T12:53:41.749Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,SOLVI,dead,-0.0268,-1.5,17,0,0,B
2026-03-16T12:56:24.036Z,5sF6UyjSuSSz5ePupQg9ZQkkdMqxfXYTbTNxJMENRgR,Bill,dead,-0.0192,-1.4,1,0,0,B
2026-03-16T12:57:37.410Z,7Mfu9FRPZd8tGWAYnRa9gaN8U6GXrkEdkzeYKTTseXjm,6,alive,0.0792,46.6,15,0,0,B
2026-03-16T12:58:39.092Z,HH7jLETzcSBnFQcAG5D4VUiFYPSATTyhu5R3QCgzW2M,BOBO,dead,-0.0148,1.2,1,0,0,B
2026-03-16T12:59:21.262Z,XsKWmaMYdHzT9vWUkmzD1yLjzHwqq97FWPhGnG44GS7,Onboarding,dead,-0.0191,-2.0,1,0,0,B
2026-03-16T12:59:39.419Z,N9SyhAXDckG4y2B911paJPpwS7cvxWSxcng53mebXGf,JM,alive,0.0492,33.3,39,0,0,B
2026-03-16T13:00:26.272Z,3GUZmyMfYBMjhAM6B24WtFNmTj7mUT2NvuqoBkjfjZtV,PANCAKE,dead,-0.0104,0.8,1,0,0,B
2026-03-16T13:03:23.219Z,8cEz9TTrrtESNYLPi6syTnWLBgBnn65FRAXSQRDKd51n,AGENTPUNCH,dead,-0.0247,0.8,1,0,0,B
2026-03-16T13:06:28.947Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,BB,alive,0.0516,31.2,18,0,0,B
2026-03-16T13:07:28.246Z,96pv9MWWt1xybh9exngtPN4NDvKdby65xg8P7HiyENq9,GAYATOLLA,dead,-0.0211,-1.9,20,0,0,B
2026-03-16T13:10:18.163Z,eqieoim6mqsqXAchGc48eerbkmUQqmhioicHJ3ye39p,JM,dead,-0.0131,-2.0,1,0,0,B
2026-03-16T13:13:12.683Z,GeUnv1jmtviRbR7Gu1JnXSGkUMUgFVBHuEVQVpTaUX1W,Builders,alive,-0.0110,8.7,16,0,0,B
2026-03-16T13:13:21.102Z,CcD9XeGj6oEVbPDonHYZ6ou7fHcFKWxRwW7Mu6qFFsQ7,cakecoin,dead,-0.1109,-2.0,1,0,0,B
2026-03-16T13:13:45.795Z,HiSo5kykqDPs3EG14Fk9QY4B5RvkuEs8oJTiqPX3EDAn,BEAR,alive,-0.0066,13.2,54,0,0,B
2026-03-16T13:14:32.052Z,2dv4uz3CkW1XQ6zpJ4M2t7FmAiCFBwRoK6MLWro8kY1o,Oil,dead,-0.0210,-2.0,16,0,0,B
2026-03-16T13:15:34.359Z,2ExgeHG62LrXD1sEAvJw2bGTvBbUgecV89K6Z72zzbXk,AI-free,dead,-0.0162,-0.6,33,0,0,B
2026-03-16T13:17:55.867Z,2gATkhwyiWwHewPVswBZrcZ9TTb9iDtRMV7AWZH1Yt2k,OBSERVER,alive,-0.0096,9.0,2,0,0,B
2026-03-16T13:19:27.535Z,HiSo5kykqDPs3EG14Fk9QY4B5RvkuEs8oJTiqPX3EDAn,KANZI,dead,-0.0128,4.4,56,0,0,B
2026-03-16T13:21:18.974Z,4SZuHGtoLAY5hpT2vZVTFDp33QeKxpS9La2LWs99TbmL,Cope,dead,-0.0176,3.4,1,0,0,B
2026-03-16T13:25:07.780Z,4GpzFNmfLHbgDiM6bZpwBdzpA2q5n134byu1vFPkVV8h,foid,alive,-0.0071,14.4,1,0,0,B
2026-03-16T13:26:27.272Z,Dde9n8s2NPiL9Wd99NftqDtbwRrsPkyxxKDAJeRhCXoJ,/run,alive,-0.0065,9.5,21,0,0,B
2026-03-16T13:26:49.223Z,AgCkmCjHuK56FSYtCdNhBsSGaqiwyxchTKYWEG34etND,WHEN,alive,-0.0081,11.5,1,0,0,B
2026-03-16T13:26:55.687Z,DWxSpDYBvQqjx73KeDAteP9qEZtJqDuzz1SGs9b8aeAA,000,dead,-0.0461,-2.0,1,0,0,B
2026-03-16T13:27:32.057Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,EWYUSDT,dead,-0.0136,1.1,19,0,0,B
2026-03-16T13:28:12.827Z,5NLZNeABfg17ds3GQLMhZBdycSsViATgJUS1Zw8Srmx7,Oil,dead,-0.0154,-0.5,1,0,0,B
